Date,LSEG.L,VOD.L,BP.L,EXPN.L,IMB.L,AZN.L,LLOY.L,ULVR.L,SHEL.L,HSBA.L,CRH.L,GSK.L,CPG.L,BATS.L,AHT.L,FLTR.L,NG.L,RIO.L,RKT.L,NWG.L,SSE.L,AAL.L,STAN.L,BA.L,REL.L,BARC.L,TSCO.L,DGE.L,PRU.L,GLEN.L
2022-10-28,7586.0,99.81,472.95,2784.0,2118.0,10124.0,41.27,4190.131,2418.5,442.2,3114.0,1416.6,1846.0,3414.5,4495.0,11245.0,948.2,4486.0,5678.0,224.9,1547.0,2574.93,519.6,814.4,2340.0,146.44,212.7,3554.0,797.6,496.75
2022-10-31,7566.0,101.64,479.8,2774.0,2124.0,10254.0,42.02,4250.556,2404.0,447.3,3129.0,1428.8,1836.5,3433.5,4550.0,11580.0,948.4,4537.0,5780.0,234.8,1556.0,2558.745,520.2,814.4,2341.0,147.76,215.1,3598.0,810.8,499.5
2022-11-01,7620.0,102.56,486.45,2688.0,2120.0,10346.0,42.205,4221.68,2454.0,458.55,3136.0,1446.0,1857.5,3465.0,4653.0,11615.0,962.8,4735.0,5750.0,238.5,1571.0,2713.731,528.2,820.6,2288.0,150.34,217.8,3611.0,844.0,523.8
2022-11-02,7660.0,103.32,484.35,2686.0,2073.0,10520.0,41.775,4223.284,2428.0,456.8,3083.5,1445.6,1853.0,3274.0,4720.0,11690.0,965.4,4610.5,5754.0,235.8,1576.0,2619.562,526.6,819.0,2292.0,150.1,216.8,3602.5,838.0,514.1
2022-11-03,7612.0,102.44,493.5,2631.0,2092.0,10682.0,42.23,4273.014,2491.5,463.15,3134.0,1448.0,1873.5,3350.0,4639.0,11225.0,963.6,4675.0,5746.0,231.8,1568.5,2605.339,533.4,823.4,2315.0,149.52,223.0,3595.0,838.4,519.0
2022-11-04,7700.0,104.76,499.95,2693.0,2118.0,10742.0,42.75,4335.042,2526.5,490.0,3223.5,1445.6,1882.5,3376.5,4780.0,11510.0,967.4,5030.0,5738.0,238.0,1578.5,2895.202,554.6,798.8,2308.0,153.52,223.2,3688.0,913.6,532.0
2022-11-07,7750.0,104.72,501.8,2693.0,2134.0,10646.0,42.015,4312.049,2501.0,479.4,3222.0,1377.4,1872.0,3368.0,4824.0,11815.0,955.8,5044.0,5640.0,238.4,1570.0,2921.197,558.0,788.6,2281.0,152.6,227.7,3645.0,906.6,532.0
2022-11-08,7786.0,106.24,485.7,2770.0,2135.0,10660.0,42.85,4338.251,2438.0,478.65,3196.0,1387.0,1862.5,3354.0,4900.0,11785.0,978.0,5111.0,5686.0,239.8,1586.0,3005.556,562.0,786.8,2314.0,154.18,230.3,3634.0,911.2,524.7
2022-11-09,7888.0,104.1,482.1,2768.0,2153.0,10846.0,42.565,4352.688,2383.5,476.7,3188.0,1407.2,1860.0,3392.5,4832.0,11465.0,986.6,5119.0,5682.0,237.0,1614.0,2999.18,563.4,800.6,2324.0,154.4,228.3,3624.5,902.4,510.4
2022-11-10,8072.0,105.76,470.75,2958.0,2093.0,11158.0,43.3,4323.813,2315.0,474.15,3295.5,1408.2,1878.0,3316.5,5178.0,11645.0,1018.0,5148.0,5680.0,240.0,1668.5,3072.26,562.8,777.0,2377.0,157.0,227.9,3722.5,929.6,501.2
2022-11-11,8220.0,103.72,478.4,2867.0,1993.5,10598.0,43.515,4213.125,2360.0,470.2,3362.0,1323.6,1788.5,3187.0,5088.0,11670.0,997.2,5398.0,5556.0,249.6,1627.5,3287.082,565.6,714.0,2235.0,158.22,228.2,3619.0,1000.5,502.0
2022-11-14,8022.0,104.16,480.5,2840.0,2038.0,10868.0,43.605,4312.584,2358.0,480.3,3353.5,1365.0,1822.5,3255.5,5038.0,11430.0,1009.0,5407.0,5668.0,249.3,1632.0,3255.693,577.2,726.2,2248.0,157.62,230.4,3659.0,994.8,512.0
2022-11-15,7986.0,95.89,477.05,2851.0,2027.0,10800.0,43.715,4313.653,2375.0,480.0,3375.5,1354.2,1847.5,3228.5,5050.0,11455.0,1003.0,5459.0,5672.0,250.5,1643.5,3280.706,576.8,738.6,2256.0,157.22,227.4,3614.0,1000.0,519.5
2022-11-16,7996.0,97.16,481.35,2924.0,2053.0,10748.0,43.13,4346.807,2370.5,475.5,3308.5,1374.4,1851.0,3256.5,4906.0,11290.0,1011.0,5378.0,5784.0,246.9,1644.0,3179.18,573.6,769.8,2280.0,154.4,225.9,3645.5,985.8,517.3
2022-11-17,8036.0,96.42,478.65,2878.0,2109.0,10814.0,44.42,4339.855,2364.5,481.2,3262.5,1354.4,1847.5,3287.0,4862.0,11200.0,1005.5,5367.0,5796.0,253.0,1669.0,3082.069,584.8,774.4,2260.0,156.66,226.5,3652.5,997.6,511.9
2022-11-18,8122.0,97.42,476.05,2889.0,2121.0,10920.0,45.475,4321.14,2344.5,478.9,3316.0,1368.4,1850.5,3311.0,5010.0,11565.0,1017.5,5385.0,5812.0,258.1,1696.5,3100.216,581.6,770.2,2283.0,158.22,231.3,3674.0,978.6,505.8
2022-11-21,8166.0,98.11,458.15,2916.0,2141.0,11070.0,45.515,4398.141,2272.5,483.5,3344.5,1398.0,1824.0,3349.5,5000.0,11400.0,1032.0,5270.0,5900.0,255.6,1695.5,3028.118,580.4,782.0,2332.0,157.94,232.0,3726.0,955.6,496.85
2022-11-22,8164.0,95.0,488.0,2893.0,2155.0,11084.0,45.57,4402.418,2382.5,486.85,3300.0,1409.6,1811.0,3345.5,5026.0,11510.0,1031.5,5387.0,5898.0,254.6,1723.5,3078.635,585.6,798.2,2312.0,157.92,235.0,3745.5,945.8,514.9
2022-11-23,8232.0,94.66,483.1,2944.0,2185.0,10996.0,45.485,4396.001,2356.5,489.2,3308.0,1384.0,1822.5,3353.5,5068.0,11750.0,1032.0,5378.0,5878.0,254.3,1720.0,3130.134,587.0,798.0,2318.0,158.28,236.1,3757.0,944.4,530.3
2022-11-24,8080.0,92.67,483.55,2938.0,2100.0,10924.0,45.94,4406.162,2342.5,489.5,3322.0,1380.0,1828.5,3327.5,5050.0,11820.0,1016.0,5407.0,5896.0,258.7,1732.5,3166.919,589.4,797.8,2311.0,159.42,237.6,3749.0,950.6,536.0
2022-11-25,8116.0,93.06,488.35,2945.0,2126.0,10954.0,46.31,4399.21,2367.0,491.95,3333.0,1392.4,1841.0,3355.5,5086.0,11795.0,1019.5,5379.0,5900.0,256.0,1725.0,3142.886,590.0,806.8,2325.0,159.06,235.0,3762.5,943.4,533.8
2022-11-28,8138.0,92.81,483.55,2946.0,2131.0,11050.0,45.815,4443.592,2360.5,488.6,3323.0,1394.8,1847.0,3358.0,5090.0,11945.0,1016.0,5363.0,5968.0,254.6,1698.0,3112.968,579.8,811.6,2337.0,158.18,232.6,3786.0,928.4,538.3
2022-11-29,8044.0,91.84,492.05,2869.0,2123.0,11060.0,46.325,4410.974,2400.5,510.3,3318.0,1417.8,1830.5,3350.5,4991.0,11915.0,1008.5,5563.0,5940.0,260.5,1676.0,3226.755,609.0,810.4,2290.0,161.0,233.0,3768.0,964.8,550.8
2022-11-30,8248.0,91.84,497.5,2905.0,2125.0,11166.0,46.905,4431.829,2444.0,509.7,3292.5,1406.8,1872.0,3391.0,4975.0,12175.0,1014.5,5585.0,5948.0,261.9,1708.5,3342.504,617.4,822.6,2312.0,161.24,227.5,3808.0,979.4,563.5
2022-12-01,8270.0,91.52,489.45,2954.0,2106.0,11200.0,46.125,4469.794,2382.0,497.9,3278.5,1415.4,1866.5,3391.0,5086.0,12040.0,1025.0,5598.0,6038.0,257.4,1740.0,3238.526,594.8,815.0,2334.0,158.28,228.7,3846.0,1016.0,556.7
2022-12-02,8272.0,91.14,480.9,2967.0,2100.0,11178.0,46.65,4468.19,2365.5,498.5,3285.0,1424.0,1875.0,3408.0,5012.0,12030.0,1020.0,5584.0,6038.0,261.9,1723.0,3233.131,592.6,813.2,2337.0,156.82,228.5,3847.0,1030.5,558.3
2022-12-05,7980.0,91.02,483.5,2957.0,2109.0,11260.0,46.375,4469.259,2375.5,500.0,3268.0,1422.2,1896.0,3430.5,5036.0,11985.0,1026.0,5671.0,5988.0,259.9,1730.0,3273.349,592.2,816.0,2330.0,156.28,230.1,3821.5,1085.5,561.6
2022-12-06,7850.0,89.27,474.65,2910.0,2108.0,11150.0,46.425,4476.746,2358.5,498.65,3225.0,1387.8,1898.5,3419.0,5068.0,11965.0,1019.0,5680.0,5930.0,260.6,1710.0,3261.088,591.8,826.0,2317.0,158.76,229.0,3827.0,1076.5,556.1
2022-12-07,7888.0,87.66,464.0,2914.0,2103.0,11258.0,46.235,4450.009,2315.5,493.85,3217.0,1492.4,1892.5,3410.5,4889.0,11775.0,1019.5,5616.0,5912.0,258.3,1707.0,3207.627,584.2,823.2,2335.0,157.44,228.3,3819.0,1055.0,540.3
2022-12-08,7380.0,85.93,463.95,2880.0,2070.0,11316.0,45.9,4450.009,2309.5,495.3,3194.0,1483.6,1897.5,3305.0,4914.0,11865.0,1017.0,5780.0,5880.0,259.0,1698.0,3236.564,591.4,831.4,2315.0,156.8,230.9,3776.0,1058.5,548.6
2022-12-09,7406.0,86.75,461.95,2895.0,2077.0,11354.0,46.44,4412.043,2286.0,496.2,3230.0,1457.8,1919.5,3316.0,4902.0,11970.0,1017.0,5835.0,5840.0,263.7,1696.0,3129.153,599.0,825.6,2329.0,159.48,227.9,3743.0,1090.5,542.5
2022-12-12,7626.0,87.06,462.1,2924.0,2061.0,11350.0,45.775,4408.3,2295.5,496.35,3211.0,1445.0,1902.5,3307.5,4870.0,11985.0,1010.5,5679.0,5802.0,260.3,1696.5,3094.821,603.0,831.0,2330.0,158.14,226.8,3728.5,1061.0,537.4
2022-12-13,7608.0,86.49,471.05,2950.0,2020.0,11326.0,46.37,4390.654,2318.0,500.1,3257.0,1452.4,1899.0,3252.5,5056.0,12090.0,1015.5,5747.0,5814.0,263.5,1708.5,3143.867,608.0,821.0,2326.0,161.78,226.5,3759.5,1100.0,545.5
2022-12-14,7614.0,86.34,469.55,2984.0,2034.0,11400.0,46.155,4438.78,2296.0,497.7,3266.5,1443.8,1925.0,3268.0,4993.0,11940.0,1027.5,5622.0,5838.0,264.4,1725.5,3072.75,606.6,834.2,2340.0,160.26,225.7,3764.5,1090.0,541.0
2022-12-15,7468.0,85.98,465.85,2906.0,2041.0,11360.0,45.465,4424.342,2289.5,492.65,3177.0,1449.4,1902.5,3285.0,4871.0,11595.0,1020.5,5657.0,5760.0,258.5,1722.0,3055.093,604.6,837.4,2324.0,155.2,223.5,3675.5,1065.5,532.6
2022-12-16,7340.0,83.76,455.4,2859.0,2050.0,11156.0,45.18,4428.62,2243.0,492.25,3171.5,1428.0,1901.0,3293.5,4758.0,11455.0,995.8,5612.0,5736.0,259.0,1688.5,3040.87,616.8,840.8,2306.0,154.42,222.3,3624.0,1056.5,531.1
2022-12-19,7134.0,84.29,466.6,2833.0,2062.0,11108.0,45.0,4463.377,2287.0,495.75,3233.5,1420.8,1903.5,3332.0,4755.0,11440.0,996.4,5609.0,5748.0,259.3,1689.0,3053.622,617.2,843.8,2297.0,155.38,223.7,3636.0,1055.0,536.8
2022-12-20,7104.0,83.8,467.45,2802.0,2066.0,11126.0,45.52,4445.197,2307.5,502.8,3234.0,1427.0,1901.5,3314.5,4726.0,11430.0,994.0,5663.0,5682.0,262.2,1702.5,3064.412,621.2,851.2,2284.0,155.74,224.4,3629.5,1058.0,548.0
2022-12-21,7154.0,84.5,480.0,2834.0,2083.0,11244.0,46.245,4518.455,2354.5,511.3,3303.5,1453.2,1920.5,3353.5,4797.0,11650.0,1000.5,5782.0,5724.0,265.2,1716.0,3187.518,625.8,860.4,2311.0,158.08,226.9,3693.0,1092.5,560.8
2022-12-22,7188.0,83.73,477.9,2815.0,2090.0,11306.0,46.1,4505.621,2352.5,512.3,3275.5,1454.8,1934.0,3319.5,4725.0,11545.0,997.6,5739.0,5698.0,264.6,1716.0,3142.886,625.0,861.6,2308.0,157.14,226.1,3663.0,1099.5,557.0
2022-12-23,7130.0,83.9,478.9,2807.0,2082.0,11238.0,46.03,4506.69,2366.5,510.3,3270.0,1452.8,1932.0,3316.5,4721.0,11500.0,989.6,5808.0,5710.0,264.5,1707.0,3187.518,625.0,855.0,2299.0,157.74,226.7,3647.5,1116.5,558.0
2022-12-26,7130.0,83.9,478.9,2807.0,2082.0,11238.0,46.03,4506.69,2366.5,510.3,3270.0,1452.8,1932.0,3316.5,4721.0,11500.0,989.6,5808.0,5710.0,264.5,1707.0,3187.518,625.0,855.0,2299.0,157.74,226.7,3647.5,1116.5,558.0
2022-12-27,7130.0,83.9,478.9,2807.0,2082.0,11238.0,46.03,4506.69,2366.5,510.3,3270.0,1452.8,1932.0,3316.5,4721.0,11500.0,989.6,5808.0,5710.0,264.5,1707.0,3187.518,625.0,855.0,2299.0,157.74,226.7,3647.5,1116.5,558.0
2022-12-28,7128.0,84.47,480.4,2848.0,2096.0,11250.0,46.24,4497.6,2350.0,518.0,3287.5,1440.2,1928.5,3332.5,4778.0,11380.0,1001.5,5818.0,5756.0,267.5,1719.0,3223.322,629.2,867.0,2320.0,158.88,223.5,3668.5,1123.5,559.7
2022-12-29,7212.0,85.12,480.75,2857.0,2076.0,11348.0,46.225,4493.857,2349.5,518.8,3303.0,1444.6,1933.0,3304.5,4808.0,11420.0,1005.0,5834.0,5746.0,267.9,1727.0,3192.423,629.8,862.0,2319.0,159.34,224.3,3668.0,1134.0,558.3
